id,pid,ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,saleprice,overall_qual * gr_liv_area,exter_qual * gr_liv_area,gr_liv_area * kitchen_qual,bsmt_qual * gr_liv_area,overall_qual * 1st_flr_sf,overall_qual * kitchen_qual,overall_qual * exter_qual,overall_qual^2,overall_qual * total_bsmt_sf,overall_qual * garage_area,overall_qual * garage_cars,total_bsmt_sf * gr_liv_area,overall_qual * bsmt_qual,overall_qual * year_built,overall_qual * garage_yr_blt,overall_qual * totrms_abvgrd,gr_liv_area * garage_area,overall_qual * year_remod/add,gr_liv_area * garage_cars,garage_area * garage_cars,totrms_abvgrd * gr_liv_area,1st_flr_sf * total_bsmt_sf,garage_yr_blt * year_built,total_area,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
1028,2127,907135180,20,60.0,8070,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,5,1994,1995,Gable,CompShg,0,0.0,3,3,PConc,4,3,1,6,588.0,1,0.0,402.0,990.0,GasA,5,1,4,990,0,0,990,1.0,0.0,1,0,3,1,3,5,Typ,0,0,0,1980.0,0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,0,0,0,8,2007,123600,3960,2970,2970,3960,3960,12,12,16,3960.0,0.0,0.0,980100.0,16,7976,7920.0,20,0.0,7980,0.0,0.0,4950,980100.0,3948120.0,2970.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1029,2607,535401140,20,84.0,8658,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,1965,1965,Gable,CompShg,3,101.0,3,3,CBlock,3,3,1,3,643.0,1,0.0,445.0,1088.0,GasA,5,1,4,1324,0,0,1324,0.0,0.0,2,0,3,1,3,6,Typ,1,3,5,1965.0,2,2.0,440.0,3,3,Y,0,138,0,0,0,0,0,2,0,0,12,2006,160000,7944,3972,3972,3972,7944,18,18,36,6528.0,2640.0,12.0,1440512.0,18,11790,11790.0,36,582560.0,11790,2648.0,880.0,7944,1440512.0,3861225.0,4176.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1030,1754,528275035,60,68.0,8063,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,2000,2000,Gable,CompShg,0,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,924.0,924.0,GasA,5,1,4,948,742,0,1690,0.0,0.0,2,1,3,1,3,7,Typ,1,3,5,2000.0,2,2.0,463.0,3,3,Y,100,48,0,0,0,0,0,0,0,0,11,2007,181000,10140,5070,5070,6760,5688,18,18,36,5544.0,2778.0,12.0,1561560.0,24,12000,12000.0,42,782470.0,12000,3380.0,926.0,11830,875952.0,4000000.0,4767.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1031,1367,903475020,20,49.0,8235,Pave,0,IR1,HLS,AllPub,Inside,Gtl,1Fam,1Story,5,7,1955,1995,Gable,CompShg,0,0.0,3,4,CBlock,3,3,1,2,180.0,3,645.0,0.0,825.0,GasA,3,1,4,825,0,0,825,1.0,0.0,1,0,2,1,3,4,Typ,0,0,1,1963.0,2,2.0,720.0,3,3,Y,140,50,0,0,0,0,0,3,0,0,6,2008,125000,4125,2475,2475,2475,4125,15,15,25,4125.0,3600.0,10.0,680625.0,15,9775,9815.0,20,594000.0,9975,1650.0,1440.0,3300,680625.0,3837665.0,3195.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1032,580,534125080,60,78.0,11700,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,6,1968,1968,Gable,CompShg,0,0.0,3,3,CBlock,3,3,1,3,298.0,1,0.0,429.0,727.0,GasA,5,1,4,829,727,0,1556,0.0,0.0,1,1,4,1,3,8,Typ,0,0,5,1968.0,1,2.0,441.0,3,3,Y,0,0,0,0,0,0,0,0,0,0,5,2009,154000,9336,4668,4668,4668,4974,18,18,36,4362.0,2646.0,12.0,1131212.0,18,11808,11808.0,48,686196.0,11808,3112.0,882.0,12448,602683.0,3873024.0,4280.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1033,341,924152030,60,74.0,12961,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,1993,1994,Gable,CompShg,0,0.0,4,4,PConc,4,3,2,6,944.0,1,0.0,208.0,1152.0,GasA,5,1,4,1152,645,0,1797,1.0,0.0,2,1,3,1,4,7,Typ,1,2,5,1993.0,3,2.0,616.0,3,3,Y,162,312,0,0,0,0,0,0,0,0,3,2010,231000,10782,7188,7188,7188,6912,24,24,36,6912.0,3696.0,12.0,2070144.0,24,11958,11958.0,42,1106952.0,11964,3594.0,1232.0,12579,1327104.0,3972049.0,5362.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1034,26,527403020,20,65.0,8450,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1968,1968,Gable,CompShg,0,0.0,3,3,CBlock,3,3,1,4,775.0,1,0.0,281.0,1056.0,GasA,5,1,4,1056,0,0,1056,1.0,0.0,1,0,3,1,3,6,Typ,1,2,5,1968.0,1,1.0,304.0,3,3,Y,0,85,184,0,0,0,0,0,0,0,7,2010,142000,5280,3168,3168,3168,5280,15,15,25,5280.0,1520.0,5.0,1115136.0,15,9840,9840.0,30,321024.0,9840,1056.0,304.0,6336,1115136.0,3873024.0,3472.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1035,2667,902400110,75,90.0,22950,Pave,0,IR2,Lvl,AllPub,Inside,Gtl,1Fam,2.5Fin,10,9,1892,1993,Gable,WdShngl,0,0.0,4,4,BrkTil,3,3,2,1,0.0,1,0.0,1107.0,1107.0,GasA,5,1,4,1518,1518,572,3608,0.0,0.0,2,1,4,1,5,12,Typ,2,3,1,1993.0,1,3.0,840.0,5,3,Y,0,260,0,0,410,0,0,4,0,0,6,2006,475000,36080,14432,18040,10824,15180,50,40,100,11070.0,8400.0,30.0,3994056.0,30,18920,19930.0,120,3030720.0,19930,10824.0,2520.0,43296,1680426.0,3770756.0,8591.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1036,2884,911370430,120,41.0,5748,Pave,0,IR1,HLS,AllPub,Inside,Mod,TwnhsE,1Story,8,5,2005,2006,Hip,CompShg,1,473.0,4,3,PConc,5,3,4,6,1573.0,1,0.0,0.0,1573.0,GasA,5,1,4,1778,0,0,1778,2.0,0.0,2,0,2,1,5,5,Typ,1,4,5,2005.0,3,2.0,495.0,3,3,Y,123,53,0,0,153,0,0,0,0,0,2,2006,375000,14224,7112,8890,8890,14224,40,32,64,12584.0,3960.0,16.0,2796794.0,40,16040,16040.0,40,880110.0,16048,3556.0,990.0,8890,2796794.0,4020025.0,5624.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1037,28,527425090,20,70.0,10500,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,1Fam,1Story,4,5,1971,1971,Gable,CompShg,0,0.0,3,3,CBlock,3,3,1,5,432.0,1,0.0,432.0,864.0,GasA,3,1,4,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,1,1,0,1980.0,0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,0,0,0,4,2010,115000,3456,2592,2592,2592,3456,12,12,16,3456.0,0.0,0.0,746496.0,12,7884,7920.0,20,0.0,7884,0.0,0.0,4320,746496.0,3902580.0,2592.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1038,531,528488100,20,62.0,7500,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2004,2005,Gable,CompShg,0,0.0,4,3,PConc,4,3,1,6,410.0,1,0.0,811.0,1221.0,GasA,5,1,4,1221,0,0,1221,1.0,0.0,2,0,2,1,4,6,Typ,0,0,5,2004.0,2,2.0,400.0,3,3,Y,0,113,0,0,0,0,0,0,0,0,10,2009,185000,8547,4884,4884,4884,8547,28,28,49,8547.0,2800.0,14.0,1490841.0,28,14028,14028.0,42,488400.0,14035,2442.0,800.0,7326,1490841.0,4016016.0,4063.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1039,2189,908228010,40,62.0,10042,Pave,0,Reg,Bnk,AllPub,Corner,Gtl,1Fam,1.5Fin,6,8,1920,1995,Gable,CompShg,0,0.0,3,3,BrkTil,3,3,1,2,144.0,5,278.0,238.0,660.0,GasA,3,1,4,740,125,0,865,1.0,0.0,1,0,2,1,3,4,Typ,1,4,1,1920.0,1,1.0,216.0,3,3,Y,0,0,84,0,0,0,0,0,0,0,8,2007,108500,5190,2595,2595,2595,4440,18,18,36,3960.0,1296.0,6.0,570900.0,18,11520,11520.0,24,186840.0,11970,865.0,216.0,3460,488400.0,3686400.0,2606.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1040,2508,533212110,160,24.0,2544,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,0,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,5,1,4,520,623,80,1223,0.0,0.0,2,1,2,1,4,4,Typ,0,0,1,2005.0,2,2.0,480.0,3,3,Y,0,166,0,0,0,0,0,0,0,0,7,2006,147400,8561,4892,4892,4892,3640,28,28,49,4200.0,3360.0,14.0,733800.0,28,14035,14035.0,28,587040.0,14035,2446.0,960.0,4892,312000.0,4020025.0,3446.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1041,573,533223030,160,35.0,3768,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,3,218.0,4,3,PConc,4,3,1,6,549.0,1,0.0,142.0,691.0,GasA,5,1,4,713,739,0,1452,1.0,0.0,2,1,3,1,4,6,Typ,0,0,1,1999.0,1,2.0,506.0,3,3,Y,0,34,0,0,0,0,0,0,0,0,9,2009,156000,10164,5808,5808,5808,4991,28,28,49,4837.0,3542.0,14.0,1003332.0,28,13993,13993.0,42,734712.0,13993,2904.0,1012.0,8712,492683.0,3996001.0,4101.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1042,1363,903455030,50,68.0,10320,Pave,2,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,6,1915,1978,Gable,CompShg,0,0.0,3,2,BrkTil,3,2,1,1,0.0,1,0.0,880.0,880.0,GasA,4,1,4,880,428,0,1308,0.0,0.0,2,0,2,1,3,6,Typ,0,0,1,1950.0,1,2.0,400.0,2,2,Y,0,0,117,0,0,0,0,0,0,0,4,2008,120000,6540,3924,3924,3924,4400,15,15,25,4400.0,2000.0,10.0,1151040.0,15,9575,9750.0,30,523200.0,9890,2616.0,800.0,7848,774400.0,3734250.0,3896.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1043,487,528290030,80,61.0,9734,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,0,0.0,4,3,PConc,4,3,2,6,241.0,3,113.0,30.0,384.0,GasA,5,1,4,744,630,0,1374,0.0,0.0,2,1,3,1,4,7,Typ,0,0,3,2004.0,3,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,0,0,0,5,2009,167000,9618,5496,5496,5496,5208,28,28,49,2688.0,2800.0,14.0,527616.0,28,14028,14028.0,49,549600.0,14028,2748.0,800.0,9618,285696.0,4016016.0,3532.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1044,1083,528228445,120,43.0,3182,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,3,14.0,4,3,PConc,4,4,1,6,16.0,1,0.0,1330.0,1346.0,GasA,5,1,4,1504,0,0,1504,0.0,0.0,2,0,2,1,4,7,Typ,1,4,5,2005.0,3,2.0,437.0,3,3,Y,156,20,0,0,0,0,0,0,0,0,5,2008,191000,10528,6016,6016,6016,10528,28,28,49,9422.0,3059.0,14.0,2024384.0,28,14035,14035.0,49,657248.0,14042,3008.0,874.0,10528,2024384.0,4020025.0,4791.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1045,1620,527110130,80,56.0,8872,Pave,0,IR1,HLS,AllPub,Inside,Gtl,1Fam,SLvl,6,5,1997,1997,Gable,CompShg,0,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,4,1,4,754,630,0,1384,0.0,0.0,2,1,3,1,3,7,Typ,1,3,3,1997.0,3,2.0,390.0,3,3,Y,0,0,0,0,0,0,0,0,0,0,3,2007,161500,8304,4152,4152,5536,4524,18,18,36,2304.0,2340.0,12.0,531456.0,24,11982,11982.0,42,539760.0,11982,2768.0,780.0,9688,289536.0,3988009.0,3542.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1046,1929,535181140,20,70.0,12198,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1955,1975,Gable,CompShg,0,0.0,3,3,CBlock,3,3,3,3,780.0,1,0.0,424.0,1204.0,GasA,3,1,4,1411,0,0,1411,0.0,0.0,1,0,3,1,3,7,Typ,1,3,5,1955.0,2,1.0,310.0,3,3,Y,278,82,0,0,0,0,0,0,0,0,6,2007,130000,7055,4233,4233,4233,7055,15,15,25,6020.0,1550.0,5.0,1698844.0,15,9775,9775.0,35,437410.0,9875,1411.0,310.0,9877,1698844.0,3822025.0,4336.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1047,1820,532354010,20,80.0,8480,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,6,1963,1963,Hip,CompShg,0,0.0,3,3,CBlock,3,3,1,6,630.0,1,0.0,340.0,970.0,GasA,3,1,4,970,0,0,970,1.0,0.0,1,0,2,1,3,5,Typ,0,0,1,1996.0,1,2.0,624.0,3,3,Y,0,24,0,0,192,0,0,0,0,0,7,2007,132500,4850,2910,2910,2910,4850,15,15,25,4850.0,3120.0,10.0,940900.0,15,9815,9980.0,25,605280.0,9815,1940.0,1248.0,4850,940900.0,3918148.0,3534.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1048,1398,905300020,80,68.0,10200,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,5,8,1970,1970,Hip,CompShg,0,0.0,3,4,PConc,4,3,3,5,704.0,1,0.0,160.0,864.0,GasA,5,1,4,904,0,0,904,0.0,0.0,1,0,3,1,4,5,Typ,0,0,6,1979.0,1,3.0,912.0,3,3,Y,143,0,0,0,0,0,0,3,0,0,6,2008,144000,4520,2712,3616,3616,4520,20,15,25,4320.0,4560.0,15.0,781056.0,20,9850,9895.0,25,824448.0,9850,2712.0,2736.0,4520,781056.0,3898630.0,3584.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1049,2177,908152180,90,68.0,9555,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Duplex,2Story,5,6,1979,1979,Gable,CompShg,0,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,4,1100,1133,0,2233,0.0,0.0,2,1,5,2,3,11,Typ,0,0,5,1979.0,3,2.0,579.0,3,4,Y,0,0,0,0,0,0,0,0,0,0,2,2007,141000,11165,6699,6699,0,5500,15,15,25,0.0,2895.0,10.0,0.0,0,9895,9895.0,55,1292907.0,9895,4466.0,1158.0,24563,0.0,3916441.0,5045.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1050,2144,907227100,20,60.0,7200,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,8,1972,2006,Gable,CompShg,0,0.0,3,4,CBlock,3,3,1,3,385.0,1,0.0,0.0,385.0,GasA,4,1,4,875,0,0,875,0.0,0.0,1,0,3,1,4,5,Typ,0,0,1,1975.0,1,2.0,728.0,3,3,Y,352,0,0,0,0,0,0,0,0,0,10,2007,117000,3500,2625,3500,2625,3500,16,12,16,1540.0,2912.0,8.0,336875.0,12,7888,7900.0,20,637000.0,8024,1750.0,1456.0,4375,336875.0,3894700.0,2863.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1051,2697,903456090,190,60.0,6780,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,2fmCon,1.5Fin,6,8,1935,1982,Gable,CompShg,0,0.0,3,2,CBlock,3,3,3,6,490.0,1,0.0,30.0,520.0,GasA,4,0,4,520,0,234,754,1.0,0.0,1,0,2,1,3,5,Typ,0,0,0,1980.0,0,0.0,0.0,0,0,N,53,0,0,0,0,0,0,0,0,0,6,2006,84500,4524,2262,2262,2262,3120,18,18,36,3120.0,0.0,0.0,392080.0,18,11610,11880.0,30,0.0,11892,0.0,0.0,3770,270400.0,3831300.0,1794.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1052,1403,905401060,20,68.0,53227,Pave,0,IR1,Low,AllPub,CulDSac,Mod,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,0,0.0,3,3,CBlock,4,3,4,4,1116.0,1,0.0,248.0,1364.0,GasA,5,1,4,1663,0,0,1663,1.0,0.0,1,0,2,1,4,6,Min1,2,4,5,1954.0,3,2.0,529.0,3,3,Y,224,137,0,0,0,0,0,0,0,0,3,2008,256000,6652,4989,6652,6652,6652,16,12,16,5456.0,2116.0,8.0,2268332.0,16,7816,7816.0,24,879727.0,7976,3326.0,1058.0,9978,2268332.0,3818116.0,5219.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
